
> frontend@0.1.0 dev
> next dev

▲ Next.js 16.2.6 (Turbopack)
- Local:         http://localhost:3000
- Network:       http://192.168.1.17:3000
- Environments: .env.local
✓ Ready in 943ms

 POST /api/reasons 200 in 1279ms (next.js: 835ms, application-code: 444ms)
 POST /api/reasons 200 in 169ms (next.js: 8ms, application-code: 161ms)
 POST /api/reasons 200 in 159ms (next.js: 8ms, application-code: 151ms)
 POST /api/reasons 200 in 158ms (next.js: 5ms, application-code: 153ms)
 GET /api/reasons 200 in 18ms (next.js: 10ms, application-code: 8ms)
 GET /api/reasons 200 in 20ms (next.js: 5ms, application-code: 15ms)
 POST /api/reasons 200 in 545ms (next.js: 5ms, application-code: 540ms)
 POST /api/reasons 200 in 232ms (next.js: 7ms, application-code: 225ms)
 POST /api/reasons 200 in 226ms (next.js: 7ms, application-code: 220ms)
 GET /api/reasons 200 in 18ms (next.js: 4ms, application-code: 14ms)
 POST /api/reasons 200 in 208ms (next.js: 4ms, application-code: 204ms)
 GET /api/reasons 200 in 19ms (next.js: 5ms, application-code: 15ms)
 GET /api/reasons 200 in 11ms (next.js: 4ms, application-code: 7ms)
 GET /api/reasons 200 in 27ms (next.js: 9ms, application-code: 18ms)
 POST /api/reasons 200 in 492ms (next.js: 6ms, application-code: 487ms)
 POST /api/reasons 200 in 219ms (next.js: 5ms, application-code: 214ms)
 GET /api/reasons 200 in 35ms (next.js: 7ms, application-code: 28ms)
 POST /api/reasons 200 in 228ms (next.js: 4ms, application-code: 224ms)
 GET /api/reasons 200 in 27ms (next.js: 7ms, application-code: 19ms)
 POST /api/reasons 200 in 211ms (next.js: 5ms, application-code: 206ms)
 POST /api/reasons 200 in 393ms (next.js: 5ms, application-code: 388ms)
 POST /api/reasons 200 in 207ms (next.js: 3ms, application-code: 204ms)
 POST /api/reasons 200 in 211ms (next.js: 2ms, application-code: 208ms)
 GET /api/reasons 200 in 28ms (next.js: 10ms, application-code: 18ms)
 POST /api/reasons 200 in 205ms (next.js: 4ms, application-code: 201ms)
 GET /api/reasons 200 in 21ms (next.js: 5ms, application-code: 16ms)
 POST /api/reasons 200 in 482ms (next.js: 4ms, application-code: 478ms)
 POST /api/reasons 200 in 214ms (next.js: 5ms, application-code: 209ms)
 POST /api/reasons 200 in 202ms (next.js: 4ms, application-code: 199ms)
 GET /api/reasons 200 in 19ms (next.js: 4ms, application-code: 15ms)
 POST /api/reasons 200 in 204ms (next.js: 4ms, application-code: 199ms)
 POST /api/reasons 200 in 245ms (next.js: 5ms, application-code: 240ms)
 POST /api/reasons 200 in 215ms (next.js: 8ms, application-code: 207ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 14ms)
 GET /api/reasons 200 in 30ms (next.js: 7ms, application-code: 24ms)
 POST /api/reasons 200 in 500ms (next.js: 7ms, application-code: 493ms)
 POST /api/reasons 200 in 225ms (next.js: 11ms, application-code: 213ms)
 POST /api/reasons 200 in 207ms (next.js: 4ms, application-code: 203ms)
 GET /api/reasons 200 in 24ms (next.js: 5ms, application-code: 19ms)
 POST /api/reasons 200 in 218ms (next.js: 3ms, application-code: 215ms)
 GET /api/reasons 200 in 20ms (next.js: 8ms, application-code: 11ms)
 POST /api/reasons 200 in 184ms (next.js: 2ms, application-code: 182ms)
 POST /api/reasons 200 in 191ms (next.js: 3ms, application-code: 189ms)
 GET /api/reasons 200 in 10ms (next.js: 4ms, application-code: 6ms)
 POST /api/reasons 200 in 202ms (next.js: 5ms, application-code: 197ms)
 POST /api/reasons 200 in 192ms (next.js: 3ms, application-code: 189ms)
 POST /api/reasons 200 in 185ms (next.js: 4ms, application-code: 181ms)
 GET /api/reasons 200 in 7ms (next.js: 1787µs, application-code: 5ms)
 POST /api/reasons 200 in 504ms (next.js: 3ms, application-code: 501ms)
 GET /api/reasons 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/reasons 200 in 227ms (next.js: 3ms, application-code: 224ms)
 POST /api/reasons 200 in 218ms (next.js: 4ms, application-code: 214ms)
 POST /api/reasons 200 in 213ms (next.js: 4ms, application-code: 209ms)
 POST /api/reasons 200 in 211ms (next.js: 7ms, application-code: 203ms)
 GET /api/reasons 200 in 11ms (next.js: 3ms, application-code: 7ms)
 GET /api/reasons 200 in 14ms (next.js: 3ms, application-code: 11ms)
 GET /api/reasons 200 in 9ms (next.js: 3ms, application-code: 6ms)
 POST /api/reasons 200 in 309ms (next.js: 7ms, application-code: 302ms)
 GET /api/reasons 200 in 14ms (next.js: 3ms, application-code: 11ms)
 POST /api/reasons 200 in 149ms (next.js: 5ms, application-code: 144ms)
 POST /api/reasons 200 in 144ms (next.js: 3ms, application-code: 141ms)
 GET /api/reasons 200 in 14ms (next.js: 3ms, application-code: 11ms)
 POST /api/reasons 200 in 148ms (next.js: 4ms, application-code: 144ms)
 POST /api/reasons 200 in 150ms (next.js: 3ms, application-code: 147ms)
 POST /api/reasons 200 in 149ms (next.js: 8ms, application-code: 142ms)
 GET /api/reasons 200 in 11ms (next.js: 4ms, application-code: 7ms)
 POST /api/reasons 200 in 144ms (next.js: 3ms, application-code: 140ms)
 POST /api/reasons 200 in 150ms (next.js: 2ms, application-code: 148ms)
 GET /api/reasons 200 in 12ms (next.js: 4ms, application-code: 8ms)
 POST /api/reasons 200 in 135ms (next.js: 3ms, application-code: 132ms)
 GET /api/reasons 200 in 7ms (next.js: 2ms, application-code: 5ms)
 POST /api/reasons 200 in 261ms (next.js: 2ms, application-code: 258ms)
 POST /api/reasons 200 in 148ms (next.js: 4ms, application-code: 144ms)
 POST /api/reasons 200 in 137ms (next.js: 4ms, application-code: 133ms)
 GET /api/reasons 200 in 9ms (next.js: 1890µs, application-code: 7ms)
 POST /api/reasons 200 in 137ms (next.js: 3ms, application-code: 134ms)
 POST /api/reasons 200 in 144ms (next.js: 8ms, application-code: 136ms)
 GET /api/reasons 200 in 10ms (next.js: 3ms, application-code: 7ms)
 GET /api/reasons 200 in 20ms (next.js: 5ms, application-code: 15ms)
 POST /api/reasons 200 in 281ms (next.js: 4ms, application-code: 277ms)
 POST /api/reasons 200 in 143ms (next.js: 4ms, application-code: 139ms)
 POST /api/reasons 200 in 133ms (next.js: 5ms, application-code: 128ms)
 POST /api/reasons 200 in 140ms (next.js: 5ms, application-code: 135ms)
 GET /api/reasons 200 in 17ms (next.js: 5ms, application-code: 12ms)
 POST /api/reasons 200 in 155ms (next.js: 5ms, application-code: 150ms)
 POST /api/reasons 200 in 141ms (next.js: 3ms, application-code: 138ms)
 GET /api/reasons 200 in 25ms (next.js: 6ms, application-code: 19ms)
 POST /api/reasons 200 in 150ms (next.js: 5ms, application-code: 144ms)
 POST /api/reasons 200 in 144ms (next.js: 5ms, application-code: 138ms)
 POST /api/reasons 200 in 237ms (next.js: 5ms, application-code: 232ms)
 GET /api/reasons 200 in 13ms (next.js: 3ms, application-code: 11ms)
 POST /api/reasons 200 in 148ms (next.js: 3ms, application-code: 145ms)
 POST /api/reasons 200 in 145ms (next.js: 3ms, application-code: 141ms)
 POST /api/reasons 200 in 146ms (next.js: 3ms, application-code: 143ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 15ms)
 GET /api/reasons 200 in 15ms (next.js: 4ms, application-code: 11ms)
 POST /api/reasons 200 in 287ms (next.js: 4ms, application-code: 283ms)
 POST /api/reasons 200 in 148ms (next.js: 4ms, application-code: 144ms)
 POST /api/reasons 200 in 166ms (next.js: 6ms, application-code: 160ms)
 POST /api/reasons 200 in 244ms (next.js: 10ms, application-code: 234ms)
 GET /api/reasons 200 in 18ms (next.js: 8ms, application-code: 9ms)
 POST /api/reasons 200 in 155ms (next.js: 4ms, application-code: 151ms)
 GET /api/reasons 200 in 22ms (next.js: 10ms, application-code: 12ms)
 GET /api/reasons 200 in 19ms (next.js: 7ms, application-code: 11ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 16ms)
 POST /api/reasons 200 in 308ms (next.js: 5ms, application-code: 303ms)
 POST /api/reasons 200 in 120ms (next.js: 4ms, application-code: 117ms)
 POST /api/reasons 200 in 108ms (next.js: 5ms, application-code: 103ms)
 POST /api/reasons 200 in 109ms (next.js: 8ms, application-code: 101ms)
 GET /api/reasons 200 in 23ms (next.js: 6ms, application-code: 17ms)
 POST /api/reasons 200 in 121ms (next.js: 5ms, application-code: 117ms)
 POST /api/reasons 200 in 109ms (next.js: 5ms, application-code: 104ms)
 GET /api/reasons 200 in 23ms (next.js: 8ms, application-code: 15ms)
 POST /api/reasons 200 in 121ms (next.js: 6ms, application-code: 115ms)
 POST /api/reasons 200 in 109ms (next.js: 5ms, application-code: 103ms)
 POST /api/reasons 200 in 115ms (next.js: 7ms, application-code: 108ms)
 GET /api/reasons 200 in 18ms (next.js: 3ms, application-code: 15ms)
 POST /api/reasons 200 in 118ms (next.js: 5ms, application-code: 114ms)
 GET /api/reasons 200 in 20ms (next.js: 5ms, application-code: 14ms)
 POST /api/reasons 200 in 285ms (next.js: 4ms, application-code: 281ms)
 POST /api/reasons 200 in 131ms (next.js: 7ms, application-code: 124ms)
 POST /api/reasons 200 in 127ms (next.js: 9ms, application-code: 118ms)
 GET /api/reasons 200 in 18ms (next.js: 5ms, application-code: 13ms)
 POST /api/reasons 200 in 115ms (next.js: 6ms, application-code: 109ms)
 POST /api/reasons 200 in 240ms (next.js: 6ms, application-code: 234ms)
 POST /api/reasons 200 in 126ms (next.js: 4ms, application-code: 122ms)
 GET /api/reasons 200 in 19ms (next.js: 6ms, application-code: 13ms)
 POST /api/reasons 200 in 258ms (next.js: 5ms, application-code: 254ms)
 POST /api/reasons 200 in 118ms (next.js: 7ms, application-code: 111ms)
 GET /api/reasons 200 in 20ms (next.js: 6ms, application-code: 14ms)
 POST /api/reasons 200 in 112ms (next.js: 6ms, application-code: 106ms)
 POST /api/reasons 200 in 113ms (next.js: 4ms, application-code: 109ms)
 POST /api/reasons 200 in 125ms (next.js: 5ms, application-code: 120ms)
 GET /api/reasons 200 in 12ms (next.js: 4ms, application-code: 8ms)
 POST /api/reasons 200 in 116ms (next.js: 6ms, application-code: 110ms)
 GET /api/reasons 200 in 14ms (next.js: 6ms, application-code: 8ms)
 POST /api/reasons 200 in 272ms (next.js: 5ms, application-code: 267ms)
 GET /api/reasons 200 in 20ms (next.js: 4ms, application-code: 16ms)
 POST /api/reasons 200 in 115ms (next.js: 5ms, application-code: 110ms)
 POST /api/reasons 200 in 118ms (next.js: 6ms, application-code: 112ms)
 GET /api/reasons 200 in 16ms (next.js: 6ms, application-code: 10ms)
 POST /api/reasons 200 in 254ms (next.js: 7ms, application-code: 248ms)
 GET /api/reasons 200 in 22ms (next.js: 8ms, application-code: 14ms)
 POST /api/reasons 200 in 103ms (next.js: 5ms, application-code: 98ms)
 POST /api/reasons 200 in 110ms (next.js: 5ms, application-code: 105ms)
 POST /api/reasons 200 in 111ms (next.js: 5ms, application-code: 107ms)
 GET /api/reasons 200 in 22ms (next.js: 7ms, application-code: 15ms)
 POST /api/reasons 200 in 142ms (next.js: 8ms, application-code: 135ms)
 GET /api/reasons 200 in 17ms (next.js: 7ms, application-code: 11ms)
 GET /api/reasons 200 in 17ms (next.js: 5ms, application-code: 12ms)
 POST /api/reasons 200 in 322ms (next.js: 7ms, application-code: 315ms)
 GET /api/reasons 200 in 22ms (next.js: 5ms, application-code: 17ms)
 POST /api/reasons 200 in 112ms (next.js: 4ms, application-code: 108ms)
 POST /api/reasons 200 in 109ms (next.js: 3ms, application-code: 106ms)
 POST /api/reasons 200 in 120ms (next.js: 6ms, application-code: 113ms)
 GET /api/reasons 200 in 23ms (next.js: 10ms, application-code: 13ms)
 GET /api/reasons 200 in 22ms (next.js: 7ms, application-code: 15ms)
 POST /api/reasons 200 in 312ms (next.js: 4ms, application-code: 308ms)
 POST /api/reasons 200 in 166ms (next.js: 5ms, application-code: 161ms)
 POST /api/reasons 200 in 142ms (next.js: 6ms, application-code: 137ms)
 POST /api/reasons 200 in 144ms (next.js: 5ms, application-code: 140ms)
 GET /api/reasons 200 in 17ms (next.js: 6ms, application-code: 11ms)
 POST /api/reasons 200 in 161ms (next.js: 5ms, application-code: 156ms)
 GET /api/reasons 200 in 23ms (next.js: 10ms, application-code: 14ms)
 POST /api/reasons 200 in 278ms (next.js: 5ms, application-code: 274ms)
 POST /api/reasons 200 in 157ms (next.js: 14ms, application-code: 144ms)
 GET /api/reasons 200 in 20ms (next.js: 4ms, application-code: 16ms)
 POST /api/reasons 200 in 152ms (next.js: 5ms, application-code: 146ms)
 POST /api/reasons 200 in 137ms (next.js: 4ms, application-code: 133ms)
 POST /api/reasons 200 in 161ms (next.js: 5ms, application-code: 156ms)
 POST /api/reasons 200 in 143ms (next.js: 5ms, application-code: 138ms)
 GET /api/reasons 200 in 27ms (next.js: 10ms, application-code: 16ms)
 GET /api/reasons 200 in 20ms (next.js: 4ms, application-code: 16ms)
 POST /api/reasons 200 in 300ms (next.js: 13ms, application-code: 287ms)
 POST /api/reasons 200 in 148ms (next.js: 5ms, application-code: 143ms)
 POST /api/reasons 200 in 158ms (next.js: 7ms, application-code: 151ms)
 POST /api/reasons 200 in 152ms (next.js: 5ms, application-code: 147ms)
 POST /api/reasons 200 in 148ms (next.js: 7ms, application-code: 141ms)
 GET /api/reasons 200 in 17ms (next.js: 6ms, application-code: 11ms)
 POST /api/reasons 200 in 156ms (next.js: 5ms, application-code: 151ms)
 GET /api/reasons 200 in 11ms (next.js: 4ms, application-code: 7ms)
 POST /api/reasons 200 in 139ms (next.js: 6ms, application-code: 133ms)
 POST /api/reasons 200 in 139ms (next.js: 5ms, application-code: 135ms)
 GET /api/reasons 200 in 21ms (next.js: 11ms, application-code: 11ms)
 POST /api/reasons 200 in 138ms (next.js: 3ms, application-code: 135ms)
 POST /api/reasons 200 in 152ms (next.js: 4ms, application-code: 147ms)
 POST /api/reasons 200 in 147ms (next.js: 5ms, application-code: 141ms)
 POST /api/reasons 200 in 140ms (next.js: 4ms, application-code: 136ms)
 GET /api/reasons 200 in 24ms (next.js: 9ms, application-code: 15ms)
 POST /api/reasons 200 in 265ms (next.js: 3ms, application-code: 263ms)
 POST /api/reasons 200 in 168ms (next.js: 6ms, application-code: 162ms)
 GET /api/reasons 200 in 23ms (next.js: 8ms, application-code: 16ms)
 POST /api/reasons 200 in 147ms (next.js: 5ms, application-code: 142ms)
 POST /api/reasons 200 in 147ms (next.js: 4ms, application-code: 143ms)
 POST /api/reasons 200 in 150ms (next.js: 4ms, application-code: 145ms)
 POST /api/reasons 200 in 156ms (next.js: 4ms, application-code: 152ms)
 GET /api/reasons 200 in 19ms (next.js: 7ms, application-code: 13ms)
 GET /api/reasons 200 in 23ms (next.js: 5ms, application-code: 18ms)
 GET /api/reasons 200 in 22ms (next.js: 9ms, application-code: 13ms)
 GET /api/reasons 200 in 18ms (next.js: 6ms, application-code: 12ms)
 POST /api/reasons 200 in 296ms (next.js: 6ms, application-code: 290ms)
 POST /api/reasons 200 in 153ms (next.js: 10ms, application-code: 143ms)
 GET /api/reasons 200 in 30ms (next.js: 13ms, application-code: 17ms)
 POST /api/reasons 200 in 150ms (next.js: 3ms, application-code: 147ms)
 GET /api/reasons 200 in 21ms (next.js: 6ms, application-code: 15ms)
 POST /api/reasons 200 in 543ms (next.js: 6ms, application-code: 537ms)
 POST /api/reasons 200 in 362ms (next.js: 5ms, application-code: 357ms)
 POST /api/reasons 200 in 281ms (next.js: 8ms, application-code: 273ms)
 POST /api/reasons 200 in 226ms (next.js: 3ms, application-code: 222ms)
 GET /api/reasons 200 in 16ms (next.js: 4ms, application-code: 12ms)
 POST /api/reasons 200 in 294ms (next.js: 4ms, application-code: 291ms)
 GET /api/reasons 200 in 13ms (next.js: 5ms, application-code: 8ms)
 POST /api/reasons 200 in 567ms (next.js: 5ms, application-code: 562ms)
 POST /api/reasons 200 in 309ms (next.js: 6ms, application-code: 303ms)
 POST /api/reasons 200 in 341ms (next.js: 7ms, application-code: 335ms)
 GET /api/reasons 200 in 19ms (next.js: 6ms, application-code: 13ms)
 POST /api/reasons 200 in 379ms (next.js: 6ms, application-code: 373ms)
 POST /api/reasons 200 in 351ms (next.js: 4ms, application-code: 347ms)
 GET /api/reasons 200 in 19ms (next.js: 9ms, application-code: 10ms)
 GET /api/reasons 200 in 34ms (next.js: 6ms, application-code: 28ms)
 POST /api/reasons 200 in 533ms (next.js: 21ms, application-code: 512ms)
 POST /api/reasons 200 in 515ms (next.js: 4ms, application-code: 512ms)
 POST /api/reasons 200 in 300ms (next.js: 3ms, application-code: 297ms)
 POST /api/reasons 200 in 424ms (next.js: 5ms, application-code: 419ms)
 GET /api/reasons 200 in 16ms (next.js: 6ms, application-code: 10ms)
 POST /api/reasons 200 in 334ms (next.js: 5ms, application-code: 329ms)
 POST /api/reasons 200 in 352ms (next.js: 4ms, application-code: 348ms)
 GET /api/reasons 200 in 20ms (next.js: 5ms, application-code: 15ms)
 POST /api/reasons 200 in 638ms (next.js: 3ms, application-code: 635ms)
 POST /api/reasons 200 in 594ms (next.js: 6ms, application-code: 588ms)
 POST /api/reasons 200 in 363ms (next.js: 7ms, application-code: 356ms)
 GET /api/reasons 200 in 17ms (next.js: 7ms, application-code: 10ms)
 POST /api/reasons 200 in 366ms (next.js: 3ms, application-code: 362ms)
 POST /api/reasons 200 in 342ms (next.js: 7ms, application-code: 335ms)
 GET /api/reasons 200 in 33ms (next.js: 8ms, application-code: 25ms)
 GET /api/reasons 200 in 26ms (next.js: 9ms, application-code: 17ms)
 POST /api/reasons 200 in 637ms (next.js: 5ms, application-code: 632ms)
 POST /api/reasons 200 in 360ms (next.js: 5ms, application-code: 355ms)
 POST /api/reasons 200 in 288ms (next.js: 6ms, application-code: 281ms)
 POST /api/reasons 200 in 398ms (next.js: 8ms, application-code: 390ms)
 POST /api/reasons 200 in 384ms (next.js: 5ms, application-code: 379ms)
 GET /api/reasons 200 in 22ms (next.js: 5ms, application-code: 17ms)
 POST /api/reasons 200 in 365ms (next.js: 9ms, application-code: 356ms)
 GET /api/reasons 200 in 46ms (next.js: 18ms, application-code: 28ms)
 GET /api/reasons 200 in 34ms (next.js: 11ms, application-code: 23ms)
 GET /api/reasons 200 in 13ms (next.js: 4ms, application-code: 9ms)
 POST /api/reasons 200 in 541ms (next.js: 5ms, application-code: 536ms)
 GET /dashboard 200 in 1164ms (next.js: 53ms, application-code: 1111ms)
 GET /api/reasons 200 in 50ms (next.js: 17ms, application-code: 33ms)
 GET /api/reasons 200 in 72ms (next.js: 19ms, application-code: 53ms)
 GET /dashboard 200 in 824ms (next.js: 476ms, application-code: 348ms)
 GET /dashboard 200 in 144ms (next.js: 16ms, application-code: 128ms)
 GET /api/reasons 200 in 160ms (next.js: 126ms, application-code: 34ms)
 GET /dashboard 200 in 295ms (next.js: 158ms, application-code: 137ms)
 GET /dashboard 200 in 304ms (next.js: 230ms, application-code: 73ms)
 GET /api/reasons 200 in 133ms (next.js: 102ms, application-code: 31ms)
  Reload env: .env.local
 GET /dashboard 200 in 279ms (next.js: 122ms, application-code: 157ms)
 GET /dashboard 200 in 78ms (next.js: 7ms, application-code: 71ms)
 GET /api/reasons 200 in 117ms (next.js: 89ms, application-code: 28ms)
 GET /api/reasons 200 in 34ms (next.js: 12ms, application-code: 21ms)
[?25h
